design,block_num,trial_dir,word_idx,word_text,item_type,result,timestamp
three_3_syllable_words,3,trial_4,3,锦标赛,word,y,2026-03-15 22:53:48
three_3_syllable_words,3,trial_4,cue,柿,cue,y,2026-03-15 22:53:50
three_3_syllable_words,3,trial_5,1,主人翁,word,y,2026-03-15 22:53:55
three_3_syllable_words,3,trial_5,2,研究生,word,y,2026-03-15 22:53:59
three_3_syllable_words,3,trial_5,3,出版社,word,y,2026-03-15 22:54:04
three_3_syllable_words,3,trial_5,cue,版,cue,y,2026-03-15 22:54:06
three_3_syllable_words,3,trial_6,1,党中央,word,y,2026-03-15 22:54:11
three_3_syllable_words,3,trial_6,2,同位素,word,y,2026-03-15 22:54:16
three_3_syllable_words,3,trial_6,3,自然界,word,y,2026-03-15 22:54:21
three_3_syllable_words,3,trial_6,cue,然,cue,y,2026-03-15 22:54:23
three_3_syllable_words,3,trial_7,1,奴隶制,word,n,2026-03-15 22:54:29
three_3_syllable_words,3,trial_7,2,葡萄糖,word,n,2026-03-15 22:54:34
three_3_syllable_words,3,trial_7,3,魔术师,word,y,2026-03-15 22:54:39
three_3_syllable_words,3,trial_7,cue,隶,cue,n,2026-03-15 22:54:41
three_3_syllable_words,3,trial_8,1,幼儿园,word,y,2026-03-15 22:54:46
three_3_syllable_words,3,trial_8,2,穿山甲,word,y,2026-03-15 22:54:50
three_3_syllable_words,3,trial_8,3,直辖市,word,y,2026-03-15 22:54:55
three_3_syllable_words,3,trial_8,cue,穿,cue,y,2026-03-15 22:54:57
three_3_syllable_words,3,trial_9,1,变压器,word,y,2026-03-15 22:55:02
three_3_syllable_words,3,trial_9,2,科学家,word,y,2026-03-15 22:55:07
three_3_syllable_words,3,trial_9,3,录音机,word,y,2026-03-15 22:55:11
three_3_syllable_words,3,trial_9,cue,录,cue,y,2026-03-15 22:55:14
three_3_syllable_words,3,trial_10,1,高利贷,word,y,2026-03-15 22:55:19
three_3_syllable_words,3,trial_10,2,内分泌,word,y,2026-03-15 22:55:23
three_3_syllable_words,3,trial_10,3,责任感,word,y,2026-03-15 22:55:28
three_3_syllable_words,3,trial_10,cue,任,cue,y,2026-03-15 22:55:30
three_3_syllable_words,3,trial_11,1,传叫士,word,y,2026-03-15 22:55:35
three_3_syllable_words,3,trial_11,2,婚姻法,word,y,2026-03-15 22:55:39
three_3_syllable_words,3,trial_11,3,太阳能,word,y,2026-03-15 22:55:44
three_3_syllable_words,3,trial_11,cue,阳,cue,y,2026-03-15 22:55:46
three_3_syllable_words,3,trial_12,1,畜牧业,word,n,2026-03-15 22:55:51
three_3_syllable_words,3,trial_12,2,自然界,word,y,2026-03-15 22:55:56
three_3_syllable_words,3,trial_12,3,国务院,word,y,2026-03-15 22:56:01
three_3_syllable_words,3,trial_12,cue,业,cue,y,2026-03-15 22:56:03
three_3_syllable_words,3,trial_13,1,检察官,word,y,2026-03-15 22:56:08
three_3_syllable_words,3,trial_13,2,多边形,word,y,2026-03-15 22:56:13
three_3_syllable_words,3,trial_13,3,单细胞,word,y,2026-03-15 22:56:17
three_3_syllable_words,3,trial_13,cue,官,cue,y,2026-03-15 22:56:20
three_3_syllable_words,3,trial_14,1,铁矿石,word,y,2026-03-15 22:56:24
three_3_syllable_words,3,trial_14,2,猫头鹰,word,y,2026-03-15 22:56:29
three_3_syllable_words,3,trial_14,3,变压器,word,y,2026-03-15 22:56:34
three_3_syllable_words,3,trial_14,cue,矿,cue,y,2026-03-15 22:56:36
three_3_syllable_words,3,trial_15,1,同位素,word,y,2026-03-15 22:56:40
three_3_syllable_words,3,trial_15,2,多边形,word,y,2026-03-15 22:56:43
three_3_syllable_words,3,trial_15,3,铁矿石,word,y,2026-03-15 22:56:48
three_3_syllable_words,3,trial_15,cue,素,cue,y,2026-03-15 22:56:53
three_3_syllable_words,3,trial_16,1,相对论,word,y,2026-03-15 22:56:58
three_3_syllable_words,3,trial_16,2,重要性,word,y,2026-03-15 22:57:02
three_3_syllable_words,3,trial_16,3,银河系,word,y,2026-03-15 22:57:07
three_3_syllable_words,3,trial_16,cue,银,cue,y,2026-03-15 22:57:11
three_3_syllable_words,3,trial_17,1,方程式,word,y,2026-03-15 22:57:15
three_3_syllable_words,3,trial_17,2,创造力,word,y,2026-03-15 22:57:20
three_3_syllable_words,3,trial_17,3,重要性,word,y,2026-03-15 22:57:31
three_3_syllable_words,3,trial_17,cue,式,cue,y,2026-03-15 22:57:34
three_3_syllable_words,3,trial_18,1,紫外线,word,n,2026-03-15 22:57:47
three_3_syllable_words,3,trial_18,2,科学家,word,y,2026-03-15 22:57:52
three_3_syllable_words,3,trial_18,3,视网膜,word,y,2026-03-15 22:57:57
three_3_syllable_words,3,trial_18,cue,视,cue,y,2026-03-15 22:57:59
three_3_syllable_words,3,trial_19,1,银河系,word,y,2026-03-15 22:58:03
three_3_syllable_words,3,trial_19,2,相对论,word,y,2026-03-15 22:58:07
three_3_syllable_words,3,trial_19,3,荧光屏,word,y,2026-03-15 22:58:12
three_3_syllable_words,3,trial_19,cue,光,cue,y,2026-03-15 22:58:14
three_3_syllable_words,3,trial_20,1,国务院,word,y,2026-03-15 22:58:25
three_3_syllable_words,3,trial_20,2,反动派,word,y,2026-03-15 22:59:04
three_3_syllable_words,3,trial_20,3,畜牧业,word,n,2026-03-15 22:59:37
three_3_syllable_words,3,trial_20,cue,牧,cue,y,2026-03-15 22:59:42
three_3_syllable_words,3,trial_21,1,笔记本,word,y,2026-03-15 23:00:08
three_3_syllable_words,3,trial_21,2,出版社,word,y,2026-03-15 23:00:13
three_3_syllable_words,3,trial_21,3,锦标赛,word,y,2026-03-15 23:00:19
three_3_syllable_words,3,trial_21,cue,记,cue,y,2026-03-15 23:00:23
three_3_syllable_words,3,trial_22,1,相对论,word,y,2026-03-15 23:00:28
three_3_syllable_words,3,trial_22,2,检察官,word,y,2026-03-15 23:00:39
three_3_syllable_words,3,trial_22,3,锦标赛,word,y,2026-03-15 23:00:44
three_3_syllable_words,3,trial_22,cue,官,cue,y,2026-03-15 23:00:46
three_3_syllable_words,3,trial_23,1,同位素,word,y,2026-03-15 23:00:59
three_3_syllable_words,3,trial_23,2,代表团,word,y,2026-03-15 23:01:06
three_3_syllable_words,3,trial_23,3,葡萄糖,word,y,2026-03-15 23:01:14
three_3_syllable_words,3,trial_23,cue,代,cue,y,2026-03-15 23:01:16
three_3_syllable_words,3,trial_24,1,望远镜,word,y,2026-03-15 23:01:21
three_3_syllable_words,3,trial_24,2,金黄色,word,y,2026-03-15 23:01:26
three_3_syllable_words,3,trial_24,3,俱乐部,word,y,2026-03-15 23:01:39
three_3_syllable_words,3,trial_24,cue,金,cue,y,2026-03-15 23:01:42
three_3_syllable_words,3,trial_25,1,催化剂,word,y,2026-03-15 23:01:47
three_3_syllable_words,3,trial_25,2,耗奇心,word,y,2026-03-15 23:01:52
three_3_syllable_words,3,trial_25,3,葡萄糖,word,n,2026-03-15 23:01:57
three_3_syllable_words,3,trial_25,cue,耗,cue,n,2026-03-15 23:02:00
three_3_syllable_words,3,trial_26,1,催化剂,word,y,2026-03-15 23:02:05
three_3_syllable_words,3,trial_26,2,党中央,word,y,2026-03-15 23:02:10
three_3_syllable_words,3,trial_26,3,宇航员,word,y,2026-03-15 23:02:15
three_3_syllable_words,3,trial_26,cue,宇,cue,y,2026-03-15 23:02:17
three_3_syllable_words,3,trial_27,1,方程式,word,y,2026-03-15 23:02:22
three_3_syllable_words,3,trial_27,2,催化剂,word,y,2026-03-15 23:02:27
three_3_syllable_words,3,trial_27,3,内分泌,word,y,2026-03-15 23:02:31
three_3_syllable_words,3,trial_27,cue,内,cue,y,2026-03-15 23:02:34
three_3_syllable_words,3,trial_28,1,招待所,word,y,2026-03-15 23:02:38
three_3_syllable_words,3,trial_28,2,图书馆,word,y,2026-03-15 23:02:44
three_3_syllable_words,3,trial_28,3,乒乓球,word,y,2026-03-15 23:02:50
three_3_syllable_words,3,trial_28,cue,乓,cue,y,2026-03-15 23:02:52
three_3_syllable_words,3,trial_29,1,病原体,word,y,2026-03-15 23:03:02
three_3_syllable_words,3,trial_29,2,销售额,word,y,2026-03-15 23:03:08
three_3_syllable_words,3,trial_29,3,科学家,word,y,2026-03-15 23:03:15
three_3_syllable_words,3,trial_29,cue,科,cue,y,2026-03-15 23:03:18
three_3_syllable_words,3,trial_30,1,手榴弹,word,n,2026-03-15 23:03:26
three_3_syllable_words,3,trial_30,2,紫外线,word,y,2026-03-15 23:03:31
three_3_syllable_words,3,trial_30,3,婚姻法,word,y,2026-03-15 23:03:49
three_3_syllable_words,3,trial_30,cue,姻,cue,y,2026-03-15 23:03:54
three_3_syllable_words,3,trial_31,1,公安局,word,y,2026-03-15 23:04:02
three_3_syllable_words,3,trial_31,2,笔记本,word,y,2026-03-15 23:04:07
three_3_syllable_words,3,trial_31,3,猫头鹰,word,y,2026-03-15 23:04:12
three_3_syllable_words,3,trial_31,cue,笔,cue,y,2026-03-15 23:04:14
three_3_syllable_words,3,trial_32,1,变压器,word,y,2026-03-15 23:04:38
three_3_syllable_words,3,trial_32,2,志愿军,word,y,2026-03-15 23:04:44
three_3_syllable_words,3,trial_32,3,科学家,word,y,2026-03-15 23:04:55
three_3_syllable_words,3,trial_32,cue,压,cue,y,2026-03-15 23:04:57
three_3_syllable_words,3,trial_33,1,俱乐部,word,y,2026-03-15 23:05:01
three_3_syllable_words,3,trial_33,2,进行曲,word,n,2026-03-15 23:05:13
three_3_syllable_words,3,trial_33,3,交响悦,word,y,2026-03-15 23:05:18
three_3_syllable_words,3,trial_33,cue,曲,cue,n,2026-03-15 23:05:20
three_3_syllable_words,3,trial_34,1,魔术师,word,y,2026-03-15 23:05:25
three_3_syllable_words,3,trial_34,2,变压器,word,y,2026-03-15 23:05:29
three_3_syllable_words,3,trial_34,3,单细胞,word,y,2026-03-15 23:05:34
three_3_syllable_words,3,trial_34,cue,细,cue,y,2026-03-15 23:05:36
three_3_syllable_words,3,trial_35,1,暴风雨,word,y,2026-03-15 23:05:40
three_3_syllable_words,3,trial_35,2,电冰箱,word,y,2026-03-15 23:05:45
three_3_syllable_words,3,trial_35,3,青哨年,word,y,2026-03-15 23:05:50
three_3_syllable_words,3,trial_35,cue,箱,cue,y,2026-03-15 23:05:53
three_3_syllable_words,3,trial_36,1,同位素,word,y,2026-03-15 23:05:57
three_3_syllable_words,3,trial_36,2,方程式,word,y,2026-03-15 23:06:03
three_3_syllable_words,3,trial_36,3,催化剂,word,y,2026-03-15 23:06:07
three_3_syllable_words,3,trial_36,cue,化,cue,y,2026-03-15 23:06:09
three_3_syllable_words,3,trial_37,1,单细胞,word,y,2026-03-15 23:06:14
three_3_syllable_words,3,trial_37,2,写字台,word,y,2026-03-15 23:06:19
three_3_syllable_words,3,trial_37,3,蒸馏水,word,y,2026-03-15 23:06:24
three_3_syllable_words,3,trial_37,cue,台,cue,y,2026-03-15 23:06:30
three_3_syllable_words,3,trial_38,1,主人翁,word,y,2026-03-15 23:06:35
three_3_syllable_words,3,trial_38,2,普通话,word,y,2026-03-15 23:06:40
three_3_syllable_words,3,trial_38,3,猫头鹰,word,y,2026-03-15 23:06:44
three_3_syllable_words,3,trial_38,cue,话,cue,y,2026-03-15 23:06:46
three_3_syllable_words,3,trial_39,1,笔记本,word,y,2026-03-15 23:06:51
three_3_syllable_words,3,trial_39,2,西红柿,word,y,2026-03-15 23:06:56
three_3_syllable_words,3,trial_39,3,神经元,word,y,2026-03-15 23:07:00
three_3_syllable_words,3,trial_39,cue,神,cue,y,2026-03-15 23:07:02
three_3_syllable_words,3,trial_40,1,淋巴结,word,y,2026-03-15 23:07:07
three_3_syllable_words,3,trial_40,2,穿山甲,word,y,2026-03-15 23:07:12
three_3_syllable_words,3,trial_40,3,图书馆,word,y,2026-03-15 23:07:17
three_3_syllable_words,3,trial_40,cue,图,cue,y,2026-03-15 23:07:19
three_3_syllable_words,3,trial_41,1,呼吸道,word,y,2026-03-15 23:07:24
three_3_syllable_words,3,trial_41,2,志愿军,word,y,2026-03-15 23:07:29
three_3_syllable_words,3,trial_41,3,太阳能,word,y,2026-03-15 23:07:34
three_3_syllable_words,3,trial_41,cue,太,cue,y,2026-03-15 23:07:37
three_3_syllable_words,4,trial_1,1,国务院,word,y,2026-03-15 23:07:42
three_3_syllable_words,4,trial_1,2,重要性,word,y,2026-03-15 23:07:48
three_3_syllable_words,4,trial_1,3,呼吸道,word,y,2026-03-15 23:07:53
three_3_syllable_words,4,trial_1,cue,院,cue,y,2026-03-15 23:07:55
three_3_syllable_words,4,trial_2,1,单细胞,word,y,2026-03-15 23:08:00
three_3_syllable_words,4,trial_2,2,超声波,word,y,2026-03-15 23:08:05
three_3_syllable_words,4,trial_2,3,图书馆,word,y,2026-03-15 23:08:10
three_3_syllable_words,4,trial_2,cue,胞,cue,y,2026-03-15 23:08:11
three_3_syllable_words,4,trial_3,1,同位素,word,y,2026-03-15 23:08:15
three_3_syllable_words,4,trial_3,2,传叫士,word,y,2026-03-15 23:08:20
three_3_syllable_words,4,trial_3,3,志愿军,word,y,2026-03-15 23:08:25
three_3_syllable_words,4,trial_3,cue,志,cue,y,2026-03-15 23:08:31
three_3_syllable_words,4,trial_4,1,责任感,word,y,2026-03-15 23:08:36
three_3_syllable_words,4,trial_4,2,太阳能,word,y,2026-03-15 23:08:41
three_3_syllable_words,4,trial_4,3,病原体,word,y,2026-03-15 23:08:46
three_3_syllable_words,4,trial_4,cue,能,cue,y,2026-03-15 23:08:48
three_3_syllable_words,4,trial_5,1,主人翁,word,y,2026-03-15 23:08:53
three_3_syllable_words,4,trial_5,2,价值观,word,y,2026-03-15 23:08:58
three_3_syllable_words,4,trial_5,3,宇航员,word,y,2026-03-15 23:09:03
three_3_syllable_words,4,trial_5,cue,航,cue,y,2026-03-15 23:09:05
three_3_syllable_words,4,trial_6,1,图书馆,word,y,2026-03-15 23:09:10
three_3_syllable_words,4,trial_6,2,责任感,word,y,2026-03-15 23:09:15
three_3_syllable_words,4,trial_6,3,公安局,word,y,2026-03-15 23:09:21
three_3_syllable_words,4,trial_6,cue,感,cue,y,2026-03-15 23:09:24
three_3_syllable_words,4,trial_7,1,内分泌,word,y,2026-03-15 23:09:29
three_3_syllable_words,4,trial_7,2,魔术师,word,y,2026-03-15 23:09:34
three_3_syllable_words,4,trial_7,3,笔记本,word,y,2026-03-15 23:09:39
three_3_syllable_words,4,trial_7,cue,师,cue,y,2026-03-15 23:09:41
three_3_syllable_words,4,trial_8,1,工艺品,word,y,2026-03-15 23:09:46
three_3_syllable_words,4,trial_8,2,图书馆,word,y,2026-03-15 23:09:51
three_3_syllable_words,4,trial_8,3,天花板,word,y,2026-03-15 23:09:56
three_3_syllable_words,4,trial_8,cue,天,cue,y,2026-03-15 23:09:58
three_3_syllable_words,4,trial_9,1,相对论,word,y,2026-03-15 23:10:03
three_3_syllable_words,4,trial_9,2,灵敏度,word,n,2026-03-15 23:10:15
three_3_syllable_words,4,trial_9,3,暴风雨,word,y,2026-03-15 23:10:20
three_3_syllable_words,4,trial_9,cue,暴,cue,y,2026-03-15 23:10:22
three_3_syllable_words,4,trial_10,1,方程式,word,n,2026-03-15 23:10:28
three_3_syllable_words,4,trial_10,2,蒸馏水,word,y,2026-03-15 23:10:33
three_3_syllable_words,4,trial_10,3,呼吸道,word,y,2026-03-15 23:10:39
three_3_syllable_words,4,trial_10,cue,呼,cue,y,2026-03-15 23:10:42
three_3_syllable_words,4,trial_11,1,宇航员,word,y,2026-03-15 23:10:47
three_3_syllable_words,4,trial_11,2,马铃薯,word,y,2026-03-15 23:10:51
three_3_syllable_words,4,trial_11,3,太阳能,word,y,2026-03-15 23:10:55
three_3_syllable_words,4,trial_11,cue,阳,cue,y,2026-03-15 23:10:57
three_3_syllable_words,4,trial_12,1,荧光屏,word,n,2026-03-15 23:11:26
three_3_syllable_words,4,trial_12,2,价值观,word,y,2026-03-15 23:11:31
three_3_syllable_words,4,trial_12,3,录音机,word,y,2026-03-15 23:11:36
three_3_syllable_words,4,trial_12,cue,价,cue,y,2026-03-15 23:11:38
three_3_syllable_words,4,trial_13,1,奴隶制,word,n,2026-03-15 23:11:48
three_3_syllable_words,4,trial_13,2,西红柿,word,y,2026-03-15 23:11:54
three_3_syllable_words,4,trial_13,3,普通话,word,y,2026-03-15 23:11:59
three_3_syllable_words,4,trial_13,cue,普,cue,y,2026-03-15 23:12:02
three_3_syllable_words,4,trial_14,1,穿山甲,word,y,2026-03-15 23:12:43
three_3_syllable_words,4,trial_14,2,铁矿石,word,y,2026-03-15 23:12:48
three_3_syllable_words,4,trial_14,3,呼吸道,word,y,2026-03-15 23:12:52
three_3_syllable_words,4,trial_14,cue,山,cue,y,2026-03-15 23:12:54
three_3_syllable_words,4,trial_15,1,党中央,word,y,2026-03-15 23:12:59
three_3_syllable_words,4,trial_15,2,猫头鹰,word,y,2026-03-15 23:13:04
three_3_syllable_words,4,trial_15,3,写字台,word,y,2026-03-15 23:13:09
three_3_syllable_words,4,trial_15,cue,央,cue,y,2026-03-15 23:13:11
three_3_syllable_words,4,trial_16,1,创造力,word,y,2026-03-15 23:13:15
three_3_syllable_words,4,trial_16,2,视网膜,word,y,2026-03-15 23:13:20
three_3_syllable_words,4,trial_16,3,写字台,word,y,2026-03-15 23:13:27
three_3_syllable_words,4,trial_16,cue,写,cue,y,2026-03-15 23:13:31
three_3_syllable_words,4,trial_17,1,呼吸道,word,y,2026-03-15 23:13:36
three_3_syllable_words,4,trial_17,2,海平面,word,y,2026-03-15 23:13:41
three_3_syllable_words,4,trial_17,3,工艺品,word,y,2026-03-15 23:13:45
three_3_syllable_words,4,trial_17,cue,艺,cue,y,2026-03-15 23:13:47
three_3_syllable_words,4,trial_18,1,障碍物,word,y,2026-03-15 23:13:52
three_3_syllable_words,4,trial_18,2,幼儿园,word,y,2026-03-15 23:13:56
three_3_syllable_words,4,trial_18,3,电冰箱,word,y,2026-03-15 23:14:08
three_3_syllable_words,4,trial_18,cue,碍,cue,n,2026-03-15 23:14:13
three_3_syllable_words,4,trial_19,1,写字台,word,y,2026-03-15 23:14:18
three_3_syllable_words,4,trial_19,2,进行曲,word,n,2026-03-15 23:14:25
three_3_syllable_words,4,trial_19,3,冷空气,word,y,2026-03-15 23:14:30
three_3_syllable_words,4,trial_19,cue,冷,cue,y,2026-03-15 23:14:32
three_3_syllable_words,4,trial_20,1,会议室,word,y,2026-03-15 23:14:37
three_3_syllable_words,4,trial_20,2,志愿军,word,y,2026-03-15 23:14:42
three_3_syllable_words,4,trial_20,3,主人翁,word,y,2026-03-15 23:14:47
three_3_syllable_words,4,trial_20,cue,议,cue,y,2026-03-15 23:14:50
three_3_syllable_words,4,trial_21,1,铁矿石,word,y,2026-03-15 23:14:56
three_3_syllable_words,4,trial_21,2,冷空气,word,y,2026-03-15 23:15:04
three_3_syllable_words,4,trial_21,3,海平面,word,y,2026-03-15 23:15:08
three_3_syllable_words,4,trial_21,cue,矿,cue,y,2026-03-15 23:15:10
three_3_syllable_words,4,trial_22,1,写字台,word,y,2026-03-15 23:15:16
three_3_syllable_words,4,trial_22,2,铁矿石,word,y,2026-03-15 23:15:21
three_3_syllable_words,4,trial_22,3,招待所,word,y,2026-03-15 23:15:25
three_3_syllable_words,4,trial_22,cue,待,cue,y,2026-03-15 23:15:27
three_3_syllable_words,4,trial_23,1,西红柿,word,y,2026-03-15 23:15:32
three_3_syllable_words,4,trial_23,2,多边形,word,y,2026-03-15 23:15:37
three_3_syllable_words,4,trial_23,3,招待所,word,y,2026-03-15 23:15:41
three_3_syllable_words,4,trial_23,cue,柿,cue,y,2026-03-15 23:15:43
three_3_syllable_words,4,trial_24,1,研究生,word,y,2026-03-15 23:15:49
three_3_syllable_words,4,trial_24,2,神经元,word,y,2026-03-15 23:15:54
three_3_syllable_words,4,trial_24,3,奴隶制,word,n,2026-03-15 23:16:00
three_3_syllable_words,4,trial_24,cue,究,cue,y,2026-03-15 23:16:03
three_3_syllable_words,4,trial_25,1,天花板,word,y,2026-03-15 23:16:07
three_3_syllable_words,4,trial_25,2,写字台,word,y,2026-03-15 23:16:17
three_3_syllable_words,4,trial_25,3,穿山甲,word,y,2026-03-15 23:16:22
three_3_syllable_words,4,trial_25,cue,山,cue,y,2026-03-15 23:16:24
three_3_syllable_words,4,trial_26,1,志愿军,word,y,2026-03-15 23:16:29
three_3_syllable_words,4,trial_26,2,责任感,word,y,2026-03-15 23:16:34
three_3_syllable_words,4,trial_26,3,检察官,word,y,2026-03-15 23:16:38
three_3_syllable_words,4,trial_26,cue,愿,cue,y,2026-03-15 23:16:40
three_3_syllable_words,4,trial_27,1,太阳能,word,y,2026-03-15 23:16:45
three_3_syllable_words,4,trial_27,2,相对论,word,y,2026-03-15 23:16:50
three_3_syllable_words,4,trial_27,3,马铃薯,word,y,2026-03-15 23:16:55
three_3_syllable_words,4,trial_27,cue,马,cue,y,2026-03-15 23:16:57
three_3_syllable_words,4,trial_28,1,锦标赛,word,y,2026-03-15 23:17:01
three_3_syllable_words,4,trial_28,2,婚姻法,word,y,2026-03-15 23:17:10
three_3_syllable_words,4,trial_28,3,志愿军,word,y,2026-03-15 23:17:15
three_3_syllable_words,4,trial_28,cue,法,cue,y,2026-03-15 23:17:18
three_3_syllable_words,4,trial_29,1,神经元,word,y,2026-03-15 23:17:22
three_3_syllable_words,4,trial_29,2,西红柿,word,y,2026-03-15 23:17:27
three_3_syllable_words,4,trial_29,3,内分泌,word,y,2026-03-15 23:17:32
three_3_syllable_words,4,trial_29,cue,经,cue,y,2026-03-15 23:17:49
three_3_syllable_words,4,trial_30,1,价值观,word,y,2026-03-15 23:17:53
three_3_syllable_words,4,trial_30,2,青哨年,word,y,2026-03-15 23:17:58
three_3_syllable_words,4,trial_30,3,畜牧业,word,n,2026-03-15 23:18:03
three_3_syllable_words,4,trial_30,cue,观,cue,y,2026-03-15 23:18:06
three_3_syllable_words,4,trial_31,1,销售额,word,y,2026-03-15 23:18:10
three_3_syllable_words,4,trial_31,2,党中央,word,y,2026-03-15 23:18:15
three_3_syllable_words,4,trial_31,3,录音机,word,y,2026-03-15 23:18:20
three_3_syllable_words,4,trial_31,cue,音,cue,y,2026-03-15 23:18:33
three_3_syllable_words,4,trial_32,1,责任感,word,y,2026-03-15 23:18:38
three_3_syllable_words,4,trial_32,2,研究生,word,y,2026-03-15 23:20:38
three_3_syllable_words,4,trial_32,3,电冰箱,word,y,2026-03-15 23:20:44
three_3_syllable_words,4,trial_32,cue,生,cue,y,2026-03-15 23:20:47
three_3_syllable_words,4,trial_33,1,介绍信,word,y,2026-03-15 23:20:51
three_3_syllable_words,4,trial_33,2,紫外线,word,n,2026-03-15 23:21:00
three_3_syllable_words,4,trial_33,3,荧光屏,word,n,2026-03-15 23:21:09
three_3_syllable_words,4,trial_33,cue,荧,cue,n,2026-03-15 23:21:17
three_3_syllable_words,4,trial_34,1,传叫士,word,y,2026-03-15 23:21:23
three_3_syllable_words,4,trial_34,2,马铃薯,word,y,2026-03-15 23:21:28
three_3_syllable_words,4,trial_34,3,价值观,word,y,2026-03-15 23:21:33
three_3_syllable_words,4,trial_34,cue,值,cue,y,2026-03-15 23:21:35
three_3_syllable_words,4,trial_35,1,方程式,word,y,2026-03-15 23:21:40
